seq,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
32754,40,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,59,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
32755,48,admin.,divorced,high.school,no,yes,no,telephone,may,wed,152,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
32756,58,management,married,basic.4y,no,yes,no,cellular,nov,wed,70,5,999,0,nonexistent,-3.4,92.649,-30.1,0.7190000000000001,5017.5,0
32757,45,technician,married,university.degree,no,yes,no,cellular,nov,wed,278,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
32758,32,technician,single,university.degree,no,yes,no,cellular,aug,wed,240,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,1
32759,47,blue-collar,married,high.school,no,yes,no,cellular,jul,tue,20,18,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
32760,38,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,thu,129,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
32761,47,retired,married,high.school,no,yes,no,cellular,nov,mon,240,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
32762,27,services,single,high.school,no,no,no,cellular,jul,fri,423,3,999,0,nonexistent,-1.7,94.215,-40.3,0.79,4991.6,1
32763,78,retired,married,basic.4y,no,yes,no,cellular,apr,tue,274,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
32764,42,technician,married,basic.9y,no,no,no,telephone,may,tue,209,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32765,32,services,single,basic.9y,no,no,yes,cellular,may,wed,148,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
32766,31,admin.,divorced,university.degree,no,no,yes,cellular,aug,thu,376,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
32767,44,management,married,basic.9y,no,yes,no,cellular,nov,tue,129,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
32768,32,admin.,single,high.school,no,no,no,cellular,nov,wed,421,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,0
32769,56,housemaid,divorced,basic.4y,unknown,no,no,telephone,may,tue,115,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32770,39,technician,married,professional.course,no,yes,yes,cellular,may,thu,113,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
32771,30,admin.,divorced,university.degree,no,yes,no,cellular,aug,fri,77,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
32772,53,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,thu,232,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
32773,37,admin.,married,university.degree,no,no,no,cellular,may,wed,305,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
32774,30,technician,single,university.degree,no,no,yes,cellular,aug,tue,729,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
32775,22,blue-collar,single,basic.9y,no,yes,no,cellular,jun,mon,84,2,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,0
32776,37,technician,single,university.degree,no,yes,no,cellular,aug,wed,60,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
32777,45,technician,married,professional.course,unknown,no,no,telephone,may,fri,207,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
32778,30,admin.,single,university.degree,no,no,no,cellular,aug,mon,356,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
32779,31,services,single,high.school,no,yes,no,cellular,nov,thu,231,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
32780,53,entrepreneur,divorced,unknown,no,yes,no,telephone,jun,thu,154,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
32781,24,blue-collar,single,high.school,no,no,no,cellular,apr,mon,234,10,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,0
32782,45,management,married,university.degree,no,no,no,cellular,may,thu,647,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,1
32783,50,blue-collar,married,basic.9y,unknown,yes,yes,telephone,may,tue,166,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
32784,58,unemployed,married,basic.4y,unknown,yes,no,cellular,mar,thu,439,4,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.538,5099.1,0
32785,50,admin.,married,university.degree,no,yes,no,cellular,aug,tue,304,8,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
32786,33,admin.,single,high.school,no,yes,no,telephone,may,fri,66,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
32787,27,technician,single,professional.course,no,no,no,telephone,jun,fri,112,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
32788,27,blue-collar,single,basic.6y,no,unknown,unknown,telephone,may,mon,119,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32789,28,student,single,high.school,no,yes,no,cellular,may,thu,21,8,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
32790,32,services,married,high.school,no,no,no,cellular,nov,tue,91,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
32791,39,housemaid,married,basic.4y,no,yes,yes,cellular,aug,fri,123,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
32792,37,blue-collar,married,basic.6y,no,no,no,cellular,may,tue,1085,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
32793,51,retired,married,basic.9y,no,yes,no,cellular,nov,thu,259,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
32794,33,technician,single,high.school,no,yes,no,cellular,nov,fri,41,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0
32795,41,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,753,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
32796,41,blue-collar,married,basic.4y,no,no,no,cellular,nov,thu,604,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
32797,49,housemaid,married,basic.4y,unknown,no,no,telephone,may,thu,41,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
32798,32,technician,married,professional.course,no,no,no,telephone,may,wed,546,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
32799,43,housemaid,married,basic.4y,no,yes,no,cellular,jul,wed,107,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
32800,58,blue-collar,married,basic.9y,no,yes,no,cellular,oct,tue,92,1,999,1,failure,-3.4,92.431,-26.9,0.737,5017.5,0
32801,44,admin.,married,unknown,no,no,no,cellular,jul,fri,735,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,1
32802,45,blue-collar,married,basic.6y,unknown,yes,no,cellular,aug,thu,152,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
32803,44,technician,divorced,professional.course,no,no,yes,telephone,jul,mon,107,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
32804,35,admin.,single,university.degree,no,yes,no,telephone,jun,fri,358,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
32805,43,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,319,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
32806,29,technician,married,university.degree,no,yes,no,telephone,may,mon,90,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32807,35,blue-collar,divorced,basic.9y,no,yes,yes,telephone,may,mon,400,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
32808,28,blue-collar,single,basic.9y,no,yes,no,cellular,apr,thu,315,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,1
32809,31,services,single,professional.course,no,yes,no,telephone,oct,tue,373,1,999,0,nonexistent,-3.4,92.431,-26.9,0.737,5017.5,1
32810,33,services,married,high.school,unknown,no,no,telephone,may,fri,483,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1
32811,37,technician,single,professional.course,no,no,no,cellular,aug,wed,341,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
32812,41,services,divorced,high.school,no,yes,no,cellular,jul,tue,249,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
32813,28,technician,married,university.degree,no,no,no,telephone,may,thu,154,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
32814,30,technician,divorced,professional.course,no,yes,no,telephone,jun,thu,330,3,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
32815,26,technician,single,professional.course,no,yes,no,cellular,jun,tue,163,2,3,1,success,-2.9,92.963,-40.8,1.262,5076.2,1
32816,57,retired,married,basic.4y,no,yes,no,telephone,may,mon,546,12,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
32817,45,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,291,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
32818,25,blue-collar,single,high.school,no,yes,no,cellular,jul,tue,214,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
32819,39,admin.,married,university.degree,no,no,no,telephone,may,fri,230,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
32820,42,admin.,married,university.degree,no,no,no,cellular,aug,wed,21,5,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
32821,30,admin.,single,university.degree,no,yes,no,cellular,jul,tue,282,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
32822,30,admin.,married,high.school,no,no,no,cellular,may,mon,268,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
32823,48,admin.,married,high.school,no,no,no,cellular,jul,fri,145,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0
32824,31,admin.,married,university.degree,no,yes,no,cellular,sep,fri,232,2,13,1,success,-1.1,94.199,-37.5,0.879,4963.6,1
32825,51,admin.,married,high.school,no,yes,no,telephone,may,thu,431,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
32826,44,self-employed,divorced,professional.course,no,yes,no,cellular,jun,thu,310,1,999,0,nonexistent,-1.7,94.055,-39.8,0.742,4991.6,1
32827,58,unemployed,married,basic.4y,unknown,no,no,telephone,may,mon,849,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32828,46,technician,divorced,professional.course,no,no,no,cellular,aug,wed,516,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
32829,46,blue-collar,married,basic.9y,no,no,no,cellular,aug,thu,67,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
32830,30,self-employed,single,university.degree,no,no,no,cellular,apr,thu,435,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,1
32831,35,blue-collar,single,high.school,no,yes,yes,cellular,may,tue,259,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
32832,67,admin.,married,basic.4y,unknown,no,no,cellular,oct,thu,299,2,2,2,success,-3.4,92.431,-26.9,0.722,5017.5,1
32833,35,admin.,married,high.school,unknown,no,yes,cellular,jul,fri,93,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
32834,38,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,176,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
32835,34,admin.,married,high.school,no,yes,yes,cellular,jul,wed,29,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0
32836,27,management,single,university.degree,no,yes,no,cellular,aug,wed,106,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.884,5076.2,0
32837,30,technician,single,university.degree,unknown,yes,no,cellular,aug,thu,123,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
32838,46,services,divorced,high.school,no,no,no,cellular,jul,tue,69,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
32839,42,admin.,married,university.degree,no,no,no,cellular,nov,fri,501,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
32840,54,management,divorced,university.degree,no,yes,no,telephone,may,tue,92,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
32841,25,admin.,married,unknown,no,no,no,telephone,may,tue,389,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32842,40,admin.,single,high.school,unknown,yes,no,cellular,nov,mon,120,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
32843,34,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,thu,181,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
32844,23,blue-collar,single,high.school,no,no,no,cellular,jul,fri,104,2,999,0,nonexistent,-2.9,92.469,-33.6,1.0070000000000001,5076.2,1
32845,38,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,mon,120,3,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
32846,35,admin.,married,university.degree,unknown,no,no,cellular,aug,wed,181,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
32847,32,technician,single,professional.course,no,yes,yes,cellular,may,mon,214,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
32848,24,management,single,university.degree,no,yes,no,cellular,apr,thu,124,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
32849,45,blue-collar,single,basic.9y,no,no,no,telephone,may,thu,78,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
32850,47,blue-collar,single,basic.9y,unknown,no,no,cellular,may,wed,159,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
32851,31,student,single,unknown,no,unknown,unknown,cellular,sep,wed,708,2,6,2,success,-1.1,94.199,-37.5,0.88,4963.6,1
32852,35,blue-collar,single,high.school,no,no,no,cellular,oct,fri,622,1,6,1,success,-3.4,92.431,-26.9,0.73,5017.5,0
32853,41,admin.,single,unknown,unknown,yes,no,cellular,apr,fri,464,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
32854,38,management,single,university.degree,no,no,no,telephone,may,tue,600,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32855,41,entrepreneur,divorced,professional.course,no,no,no,cellular,jul,thu,82,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
32856,37,admin.,married,university.degree,unknown,yes,no,cellular,jul,mon,35,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
32857,48,technician,married,high.school,no,no,no,telephone,jun,mon,185,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
32858,42,admin.,divorced,university.degree,no,no,no,telephone,may,wed,180,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
32859,49,admin.,single,university.degree,no,no,no,cellular,may,tue,362,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
32860,34,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,136,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
32861,54,admin.,divorced,unknown,unknown,no,no,telephone,jul,thu,154,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.966,5228.1,0
32862,32,admin.,single,high.school,no,yes,no,telephone,jul,fri,143,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
32863,62,blue-collar,married,basic.4y,no,yes,no,cellular,nov,mon,152,1,6,1,success,-3.4,92.649,-30.1,0.7190000000000001,5017.5,0
32864,41,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
32865,33,services,single,high.school,no,yes,no,telephone,may,mon,32,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
32866,40,technician,single,university.degree,no,yes,no,cellular,aug,fri,117,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
32867,45,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,wed,112,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
32868,75,housemaid,divorced,basic.4y,no,no,no,telephone,nov,mon,135,8,3,1,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0
32869,28,self-employed,single,professional.course,no,yes,no,cellular,jun,thu,207,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
32870,55,entrepreneur,married,professional.course,unknown,yes,no,cellular,jul,fri,243,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
32871,38,technician,married,professional.course,unknown,no,no,cellular,apr,fri,1624,1,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,1
32872,32,management,single,high.school,no,no,no,cellular,jul,fri,128,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
32873,35,self-employed,married,university.degree,no,yes,no,telephone,jul,thu,33,12,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0
32874,32,housemaid,married,basic.4y,no,no,no,telephone,may,wed,110,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
32875,23,management,single,university.degree,no,no,no,cellular,jul,thu,795,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,1
32876,37,admin.,married,university.degree,no,yes,no,cellular,apr,wed,142,5,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0
32877,40,technician,married,high.school,no,yes,no,telephone,jun,thu,126,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
32878,31,technician,single,university.degree,no,yes,no,cellular,aug,tue,367,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
32879,36,admin.,unknown,university.degree,no,yes,no,cellular,aug,wed,529,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
32880,32,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,78,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
32881,27,admin.,single,high.school,no,no,no,telephone,aug,fri,3785,1,999,0,nonexistent,-1.7,94.027,-38.3,0.888,4991.6,0
32882,56,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,86,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
32883,37,blue-collar,divorced,basic.9y,unknown,no,no,telephone,may,mon,405,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32884,24,services,single,professional.course,no,yes,no,cellular,jul,wed,185,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
32885,30,self-employed,single,university.degree,no,yes,no,telephone,may,thu,244,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
32886,29,blue-collar,single,basic.9y,unknown,no,no,cellular,jul,tue,534,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
32887,30,technician,single,professional.course,no,yes,no,telephone,may,mon,116,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32888,35,admin.,divorced,university.degree,unknown,yes,no,telephone,may,tue,325,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32889,40,blue-collar,married,basic.6y,no,no,yes,telephone,may,tue,53,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32890,33,admin.,married,university.degree,no,yes,no,telephone,nov,mon,83,4,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,0
32891,40,housemaid,divorced,unknown,no,no,no,telephone,may,tue,20,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
32892,45,blue-collar,married,basic.4y,no,unknown,unknown,telephone,may,tue,93,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
32893,51,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,153,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32894,29,self-employed,married,university.degree,unknown,yes,no,telephone,may,tue,121,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32895,53,management,married,high.school,no,no,no,cellular,nov,thu,184,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
32896,50,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,304,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
32897,34,admin.,married,high.school,no,no,yes,cellular,jul,wed,432,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
32898,33,technician,married,high.school,no,yes,no,cellular,aug,tue,68,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
32899,39,blue-collar,married,basic.4y,no,no,yes,cellular,may,tue,300,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
32900,57,blue-collar,married,basic.4y,no,no,yes,cellular,jul,wed,471,2,999,0,nonexistent,-1.7,94.215,-40.3,0.8959999999999999,4991.6,1
32901,31,admin.,single,university.degree,no,yes,yes,cellular,jul,thu,107,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
32902,56,technician,single,professional.course,no,yes,no,cellular,may,mon,517,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
32903,29,admin.,married,high.school,no,yes,no,cellular,may,tue,57,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
32904,52,blue-collar,married,basic.9y,no,no,no,cellular,may,mon,182,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
32905,58,blue-collar,married,basic.9y,no,no,no,cellular,aug,tue,171,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
32906,54,blue-collar,single,unknown,no,no,no,cellular,jul,mon,111,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
32907,31,services,divorced,high.school,no,yes,no,cellular,jul,mon,522,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
32908,52,retired,married,professional.course,no,yes,no,cellular,jul,wed,389,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
32909,30,admin.,single,university.degree,no,yes,no,cellular,may,mon,232,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
32910,24,admin.,single,professional.course,no,yes,no,cellular,jul,mon,357,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
32911,24,blue-collar,married,basic.9y,no,yes,yes,telephone,may,fri,101,6,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
32912,43,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,377,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0
32913,41,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,fri,174,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32914,35,admin.,single,high.school,no,no,no,telephone,may,wed,799,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
32915,28,self-employed,single,university.degree,no,yes,no,cellular,may,mon,63,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
32916,29,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,666,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1
32917,34,technician,single,university.degree,no,no,no,cellular,may,tue,61,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
32918,33,blue-collar,single,high.school,no,yes,no,telephone,may,wed,202,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32919,42,management,divorced,unknown,no,yes,no,cellular,oct,thu,148,1,999,0,nonexistent,-3.4,92.431,-26.9,0.741,5017.5,0
32920,34,admin.,married,high.school,no,yes,no,cellular,jun,wed,161,1,5,1,success,-1.7,94.055,-39.8,0.7040000000000001,4991.6,0
32921,28,admin.,single,university.degree,no,yes,no,cellular,jul,wed,156,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
32922,33,admin.,married,basic.9y,no,yes,yes,cellular,jul,mon,202,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
32923,30,services,single,high.school,no,yes,yes,cellular,may,fri,255,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
32924,27,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,155,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
32925,30,admin.,married,high.school,no,yes,no,cellular,jun,fri,215,1,12,1,success,-1.7,94.055,-39.8,0.732,4991.6,1
32926,33,admin.,single,university.degree,unknown,no,no,cellular,aug,fri,120,9,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
32927,30,admin.,single,university.degree,no,no,no,cellular,aug,tue,312,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
32928,52,technician,married,basic.4y,unknown,no,yes,telephone,may,wed,388,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
32929,42,admin.,single,university.degree,no,no,yes,telephone,jun,thu,122,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
32930,59,unknown,married,unknown,no,yes,no,cellular,may,mon,8,7,6,1,success,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
32931,43,admin.,married,high.school,no,no,yes,cellular,dec,mon,415,2,8,2,failure,-3.0,92.713,-33.0,0.7170000000000001,5023.5,1
32932,33,services,single,high.school,no,yes,no,cellular,oct,tue,189,2,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,0
32933,48,housemaid,divorced,basic.4y,unknown,no,yes,telephone,may,fri,209,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32934,39,blue-collar,single,basic.4y,unknown,yes,no,telephone,jul,fri,129,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0
32935,47,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,thu,136,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,0
32936,43,admin.,married,university.degree,unknown,yes,no,telephone,may,fri,2016,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1
32937,31,technician,married,professional.course,no,yes,no,cellular,aug,wed,87,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
32938,47,housemaid,married,basic.6y,unknown,no,yes,cellular,jul,thu,148,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,0
32939,31,admin.,divorced,university.degree,no,yes,no,cellular,may,mon,226,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
32940,25,services,single,high.school,no,yes,no,telephone,jul,thu,312,2,999,2,failure,-1.7,94.215,-40.3,0.81,4991.6,0
32941,48,services,married,high.school,unknown,yes,no,cellular,jul,mon,193,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
32942,53,technician,married,university.degree,no,no,yes,cellular,apr,thu,126,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
